DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY
2024-09-01,aFRR,NEG_046,5896.16,5,5,DE
2024-09-01,aFRR,NEG_046,5914.0,2,2,DE
2024-09-01,aFRR,NEG_046,5996.08,5,5,DE
2024-09-01,aFRR,NEG_046,6025.0,1,1,DE
2024-09-01,aFRR,NEG_046,6096.0,1,1,DE
2024-09-01,aFRR,NEG_046,6096.0,1,1,DE
2024-09-01,aFRR,NEG_046,6125.0,1,1,DE
2024-09-01,aFRR,NEG_046,6168.0,1,1,DE
2024-09-01,aFRR,NEG_046,6200.0,1,1,DE
2024-09-01,aFRR,NEG_046,6285.0,1,1,DE
2024-09-01,aFRR,NEG_046,6350.0,1,1,DE
2024-09-01,aFRR,NEG_046,6375.0,1,1,DE
2024-09-01,aFRR,NEG_046,6500.0,1,1,DE
2024-09-01,aFRR,NEG_046,6550.0,1,1,DE
2024-09-01,aFRR,NEG_046,6725.0,1,1,DE
2024-09-01,aFRR,NEG_046,6817.0,3,3,DE
2024-09-01,aFRR,NEG_046,6900.0,1,1,DE
2024-09-01,aFRR,NEG_046,7075.0,1,1,DE
2024-09-01,aFRR,NEG_046,7170.0,1,1,DE
2024-09-01,aFRR,NEG_046,7250.0,1,1,DE
2024-09-01,aFRR,NEG_046,7351.0,1,1,DE
2024-09-01,aFRR,NEG_046,7425.0,1,1,DE
2024-09-01,aFRR,NEG_046,7600.0,1,1,DE
2024-09-01,aFRR,NEG_046,7775.0,1,1,DE
2024-09-01,aFRR,NEG_046,7950.0,1,1,DE
2024-09-01,aFRR,NEG_046,8000.0,1,1,DE
2024-09-01,aFRR,NEG_046,8125.0,1,1,DE
2024-09-01,aFRR,NEG_046,8171.0,1,1,DE
2024-09-01,aFRR,NEG_046,8300.0,1,1,DE
2024-09-01,aFRR,NEG_046,8417.0,1,1,DE
2024-09-01,aFRR,NEG_046,8438.0,3,3,DE
2024-09-01,aFRR,NEG_046,8475.0,1,1,DE
2024-09-01,aFRR,NEG_046,8479.0,4,4,DE
2024-09-01,aFRR,NEG_046,8650.0,1,1,DE
2024-09-01,aFRR,NEG_046,8825.0,1,1,DE
2024-09-01,aFRR,NEG_046,9000.0,1,1,DE
2024-09-01,aFRR,NEG_046,9051.0,1,1,DE
2024-09-01,aFRR,NEG_046,9172.0,1,1,DE
2024-09-01,aFRR,NEG_046,9175.0,1,1,DE
2024-09-01,aFRR,NEG_046,9350.0,1,1,DE
2024-09-01,aFRR,NEG_046,9483.0,1,1,DE
2024-09-01,aFRR,NEG_046,9525.0,1,1,DE
2024-09-01,aFRR,NEG_046,9700.0,1,1,DE
2024-09-01,aFRR,NEG_046,9875.0,1,1,DE
2024-09-01,aFRR,NEG_046,9970.77,3,3,DE
2024-09-01,aFRR,NEG_046,10050.0,1,1,DE
2024-09-01,aFRR,NEG_046,10059.0,3,3,DE
2024-09-01,aFRR,NEG_046,10174.0,1,1,DE
2024-09-01,aFRR,NEG_046,10225.0,1,1,DE
2024-09-01,aFRR,NEG_046,10548.0,1,1,DE
2024-09-01,aFRR,NEG_046,11000.0,1,1,DE
2024-09-01,aFRR,NEG_046,11175.0,1,1,DE
2024-09-01,aFRR,NEG_046,11614.0,1,1,DE
2024-09-01,aFRR,NEG_046,11680.0,3,3,DE
2024-09-01,aFRR,NEG_046,12000.0,1,1,DE
2024-09-01,aFRR,NEG_046,12006.0,1,1,DE
2024-09-01,aFRR,NEG_046,12176.0,1,1,DE
2024-09-01,aFRR,NEG_046,12680.0,1,1,DE
2024-09-01,aFRR,NEG_046,13178.0,1,1,DE
2024-09-01,aFRR,NEG_046,13301.0,3,3,DE
2024-09-01,aFRR,NEG_046,13746.0,1,1,DE
2024-09-01,aFRR,NEG_046,14179.0,1,1,DE
2024-09-01,aFRR,NEG_046,14812.0,1,1,DE
2024-09-01,aFRR,NEG_046,14900.0,41,41,DE
2024-09-01,aFRR,NEG_046,14922.0,1,1,DE
2024-09-01,aFRR,NEG_046,14960.0,1,1,DE
2024-09-01,aFRR,NEG_046,14998.0,20,20,DE
2024-09-01,aFRR,NEG_046,14999.0,3,3,DE
2024-09-01,aFRR,NEG_046,14999.02,5,5,DE
2024-09-01,aFRR,NEG_046,14999.03,5,5,DE
2024-09-01,aFRR,NEG_046,15000.0,2,2,DE
2024-09-01,aFRR,NEG_046,15000.0,4,4,DE
2024-09-01,aFRR,NEG_046,15000.0,1,1,DE
2024-09-01,aFRR,NEG_046,15000.0,2,2,DE
2024-09-01,aFRR,NEG_046,15000.0,1,1,DE
2024-09-01,aFRR,NEG_046,15000.0,1,1,DE
2024-09-01,aFRR,NEG_046,15000.0,1,1,DE
2024-09-01,aFRR,NEG_046,15000.0,1,1,DE
2024-09-01,aFRR,NEG_046,15000.0,1,1,DE
2024-09-01,aFRR,NEG_046,15000.0,1,1,DE
2024-09-01,aFRR,NEG_046,15000.0,1,1,DE
2024-09-01,aFRR,NEG_046,15000.0,1,1,DE
2024-09-01,aFRR,NEG_047,0.01,1,1,DE
2024-09-01,aFRR,NEG_047,49.34,1,1,DE
2024-09-01,aFRR,NEG_047,50.0,5,5,DE
2024-09-01,aFRR,NEG_047,61.57,1,1,DE
2024-09-01,aFRR,NEG_047,61.57,1,1,DE
2024-09-01,aFRR,NEG_047,61.57,1,1,DE
2024-09-01,aFRR,NEG_047,61.57,1,1,DE
2024-09-01,aFRR,NEG_047,61.57,1,1,DE
2024-09-01,aFRR,NEG_047,61.57,1,1,DE
2024-09-01,aFRR,NEG_047,61.57,1,1,DE
2024-09-01,aFRR,NEG_047,61.57,1,1,DE
2024-09-01,aFRR,NEG_047,61.57,1,1,DE
2024-09-01,aFRR,NEG_047,61.57,1,1,DE
2024-09-01,aFRR,NEG_047,80.0,1,1,DE
2024-09-01,aFRR,NEG_047,87.99,15,15,DE
2024-09-01,aFRR,NEG_047,95.5,3,3,DE
2024-09-01,aFRR,NEG_047,96.89,5,5,DE
2024-09-01,aFRR,NEG_047,96.9,5,5,DE
2024-09-01,aFRR,NEG_047,96.91,5,5,DE
2024-09-01,aFRR,NEG_047,96.92,5,5,DE
2024-09-01,aFRR,NEG_047,96.93,5,5,DE
2024-09-01,aFRR,NEG_047,96.94,5,5,DE
2024-09-01,aFRR,NEG_047,96.95,5,5,DE
2024-09-01,aFRR,NEG_047,96.96,5,5,DE
2024-09-01,aFRR,NEG_047,96.98,5,5,DE
2024-09-01,aFRR,NEG_047,96.99,5,5,DE
2024-09-01,aFRR,NEG_047,97.0,5,5,DE
2024-09-01,aFRR,NEG_047,97.01,5,5,DE
2024-09-01,aFRR,NEG_047,97.02,5,5,DE
2024-09-01,aFRR,NEG_047,97.03,5,5,DE
2024-09-01,aFRR,NEG_047,97.04,5,5,DE
2024-09-01,aFRR,NEG_047,97.05,5,5,DE
2024-09-01,aFRR,NEG_047,97.06,5,5,DE
2024-09-01,aFRR,NEG_047,97.07,5,5,DE
2024-09-01,aFRR,NEG_047,97.08,5,5,DE
2024-09-01,aFRR,NEG_047,97.09,5,5,DE
2024-09-01,aFRR,NEG_047,97.1,5,5,DE
2024-09-01,aFRR,NEG_047,97.11,5,5,DE
2024-09-01,aFRR,NEG_047,97.12,5,5,DE
2024-09-01,aFRR,NEG_047,97.13,5,5,DE
2024-09-01,aFRR,NEG_047,97.15,5,5,DE
2024-09-01,aFRR,NEG_047,97.16,5,5,DE
2024-09-01,aFRR,NEG_047,97.17,5,5,DE
2024-09-01,aFRR,NEG_047,97.18,5,5,DE
2024-09-01,aFRR,NEG_047,97.19,5,5,DE
2024-09-01,aFRR,NEG_047,97.2,5,5,DE
2024-09-01,aFRR,NEG_047,97.21,5,5,DE
2024-09-01,aFRR,NEG_047,97.22,5,5,DE
2024-09-01,aFRR,NEG_047,97.23,5,5,DE
2024-09-01,aFRR,NEG_047,97.24,5,5,DE
2024-09-01,aFRR,NEG_047,97.25,5,5,DE
2024-09-01,aFRR,NEG_047,97.26,5,5,DE
2024-09-01,aFRR,NEG_047,97.27,5,5,DE
2024-09-01,aFRR,NEG_047,97.28,5,5,DE
2024-09-01,aFRR,NEG_047,97.29,5,5,DE
2024-09-01,aFRR,NEG_047,97.3,5,5,DE
2024-09-01,aFRR,NEG_047,97.32,5,5,DE
2024-09-01,aFRR,NEG_047,97.33,5,5,DE
2024-09-01,aFRR,NEG_047,97.34,5,5,DE
2024-09-01,aFRR,NEG_047,97.35,5,5,DE
2024-09-01,aFRR,NEG_047,97.36,5,5,DE
2024-09-01,aFRR,NEG_047,97.37,5,5,DE
2024-09-01,aFRR,NEG_047,97.38,5,5,DE
2024-09-01,aFRR,NEG_047,97.39,5,5,DE
2024-09-01,aFRR,NEG_047,97.4,5,5,DE
2024-09-01,aFRR,NEG_047,97.41,5,5,DE
2024-09-01,aFRR,NEG_047,97.42,5,5,DE
2024-09-01,aFRR,NEG_047,97.43,5,5,DE
2024-09-01,aFRR,NEG_047,97.44,5,5,DE
2024-09-01,aFRR,NEG_047,97.45,5,5,DE
2024-09-01,aFRR,NEG_047,97.46,5,5,DE
2024-09-01,aFRR,NEG_047,97.48,5,5,DE
2024-09-01,aFRR,NEG_047,97.49,5,5,DE
2024-09-01,aFRR,NEG_047,97.5,5,5,DE
2024-09-01,aFRR,NEG_047,97.51,5,5,DE
2024-09-01,aFRR,NEG_047,97.52,5,5,DE
2024-09-01,aFRR,NEG_047,97.53,5,5,DE
2024-09-01,aFRR,NEG_047,97.54,5,5,DE
2024-09-01,aFRR,NEG_047,97.55,5,5,DE
2024-09-01,aFRR,NEG_047,97.56,5,5,DE
2024-09-01,aFRR,NEG_047,97.57,5,5,DE
2024-09-01,aFRR,NEG_047,97.58,5,5,DE
2024-09-01,aFRR,NEG_047,97.59,5,5,DE
2024-09-01,aFRR,NEG_047,97.6,5,5,DE
2024-09-01,aFRR,NEG_047,97.61,5,5,DE
2024-09-01,aFRR,NEG_047,97.62,5,5,DE
2024-09-01,aFRR,NEG_047,97.63,5,5,DE
2024-09-01,aFRR,NEG_047,97.65,5,5,DE
2024-09-01,aFRR,NEG_047,97.66,5,5,DE
2024-09-01,aFRR,NEG_047,97.67,5,5,DE
2024-09-01,aFRR,NEG_047,97.68,5,5,DE
2024-09-01,aFRR,NEG_047,97.69,5,5,DE
2024-09-01,aFRR,NEG_047,97.69,5,5,DE
2024-09-01,aFRR,NEG_047,97.7,5,5,DE
2024-09-01,aFRR,NEG_047,97.7,5,5,DE
2024-09-01,aFRR,NEG_047,97.71,5,5,DE
2024-09-01,aFRR,NEG_047,97.72,5,5,DE
2024-09-01,aFRR,NEG_047,97.72,5,5,DE
2024-09-01,aFRR,NEG_047,97.73,5,5,DE
2024-09-01,aFRR,NEG_047,97.73,5,5,DE
2024-09-01,aFRR,NEG_047,97.74,5,5,DE
2024-09-01,aFRR,NEG_047,97.74,5,5,DE
2024-09-01,aFRR,NEG_047,97.75,5,5,DE
2024-09-01,aFRR,NEG_047,97.75,5,5,DE
2024-09-01,aFRR,NEG_047,97.76,5,5,DE
2024-09-01,aFRR,NEG_047,97.77,5,5,DE
2024-09-01,aFRR,NEG_047,97.78,5,5,DE
2024-09-01,aFRR,NEG_047,97.79,5,5,DE
2024-09-01,aFRR,NEG_047,97.8,5,5,DE
2024-09-01,aFRR,NEG_047,97.81,5,5,DE
2024-09-01,aFRR,NEG_047,97.82,5,5,DE
2024-09-01,aFRR,NEG_047,97.83,5,5,DE
2024-09-01,aFRR,NEG_047,97.84,5,5,DE
2024-09-01,aFRR,NEG_047,97.85,5,5,DE
2024-09-01,aFRR,NEG_047,97.86,5,5,DE
2024-09-01,aFRR,NEG_047,97.87,5,5,DE
2024-09-01,aFRR,NEG_047,97.89,5,5,DE
2024-09-01,aFRR,NEG_047,97.9,5,5,DE
2024-09-01,aFRR,NEG_047,97.91,5,5,DE
2024-09-01,aFRR,NEG_047,97.92,5,5,DE
2024-09-01,aFRR,NEG_047,97.93,5,5,DE
2024-09-01,aFRR,NEG_047,97.94,5,5,DE
2024-09-01,aFRR,NEG_047,97.95,5,5,DE
2024-09-01,aFRR,NEG_047,97.96,5,5,DE
2024-09-01,aFRR,NEG_047,97.97,5,5,DE
2024-09-01,aFRR,NEG_047,97.98,5,5,DE
2024-09-01,aFRR,NEG_047,97.99,5,5,DE
2024-09-01,aFRR,NEG_047,98.0,5,5,DE
2024-09-01,aFRR,NEG_047,98.01,5,5,DE
2024-09-01,aFRR,NEG_047,98.02,5,5,DE
2024-09-01,aFRR,NEG_047,98.03,5,5,DE
2024-09-01,aFRR,NEG_047,98.04,5,5,DE
2024-09-01,aFRR,NEG_047,98.06,5,5,DE
2024-09-01,aFRR,NEG_047,98.07,5,5,DE
2024-09-01,aFRR,NEG_047,98.08,5,5,DE
2024-09-01,aFRR,NEG_047,98.09,5,5,DE
2024-09-01,aFRR,NEG_047,98.1,5,5,DE
2024-09-01,aFRR,NEG_047,98.11,5,5,DE
2024-09-01,aFRR,NEG_047,98.12,5,5,DE
2024-09-01,aFRR,NEG_047,98.13,5,5,DE
2024-09-01,aFRR,NEG_047,98.14,5,5,DE
2024-09-01,aFRR,NEG_047,98.15,5,5,DE
2024-09-01,aFRR,NEG_047,98.16,5,5,DE
2024-09-01,aFRR,NEG_047,98.17,5,5,DE
2024-09-01,aFRR,NEG_047,98.18,5,5,DE
2024-09-01,aFRR,NEG_047,98.19,5,5,DE
2024-09-01,aFRR,NEG_047,98.2,5,5,DE
2024-09-01,aFRR,NEG_047,98.22,5,5,DE
2024-09-01,aFRR,NEG_047,98.23,5,5,DE
2024-09-01,aFRR,NEG_047,98.24,5,5,DE
2024-09-01,aFRR,NEG_047,98.25,5,5,DE
2024-09-01,aFRR,NEG_047,98.26,5,5,DE
2024-09-01,aFRR,NEG_047,98.27,5,5,DE
2024-09-01,aFRR,NEG_047,98.28,5,5,DE
2024-09-01,aFRR,NEG_047,98.29,5,5,DE
2024-09-01,aFRR,NEG_047,98.3,5,5,DE
2024-09-01,aFRR,NEG_047,98.31,5,5,DE
2024-09-01,aFRR,NEG_047,98.32,5,5,DE
2024-09-01,aFRR,NEG_047,98.33,5,5,DE
2024-09-01,aFRR,NEG_047,98.34,1,1,DE
2024-09-01,aFRR,NEG_047,98.34,5,5,DE
2024-09-01,aFRR,NEG_047,98.35,5,5,DE
2024-09-01,aFRR,NEG_047,98.36,5,5,DE
2024-09-01,aFRR,NEG_047,98.37,5,5,DE
2024-09-01,aFRR,NEG_047,98.39,5,5,DE
2024-09-01,aFRR,NEG_047,98.4,5,5,DE
2024-09-01,aFRR,NEG_047,98.41,5,5,DE
2024-09-01,aFRR,NEG_047,98.42,5,5,DE
2024-09-01,aFRR,NEG_047,98.43,5,5,DE
2024-09-01,aFRR,NEG_047,98.44,5,5,DE
2024-09-01,aFRR,NEG_047,98.45,5,5,DE
2024-09-01,aFRR,NEG_047,98.46,5,5,DE
2024-09-01,aFRR,NEG_047,98.47,5,5,DE
2024-09-01,aFRR,NEG_047,98.48,5,5,DE
2024-09-01,aFRR,NEG_047,98.49,5,5,DE
2024-09-01,aFRR,NEG_047,99.5,5,5,DE
2024-09-01,aFRR,NEG_047,99.51,5,5,DE
2024-09-01,aFRR,NEG_047,99.53,5,5,DE
2024-09-01,aFRR,NEG_047,99.54,5,5,DE
2024-09-01,aFRR,NEG_047,99.56,5,5,DE
2024-09-01,aFRR,NEG_047,99.57,5,5,DE
2024-09-01,aFRR,NEG_047,99.58,5,5,DE
2024-09-01,aFRR,NEG_047,99.6,5,5,DE
2024-09-01,aFRR,NEG_047,99.61,5,5,DE
2024-09-01,aFRR,NEG_047,99.62,5,5,DE
2024-09-01,aFRR,NEG_047,99.64,5,5,DE
2024-09-01,aFRR,NEG_047,99.65,5,5,DE
2024-09-01,aFRR,NEG_047,99.67,5,5,DE
2024-09-01,aFRR,NEG_047,99.68,5,5,DE
2024-09-01,aFRR,NEG_047,99.69,5,5,DE
2024-09-01,aFRR,NEG_047,99.71,5,5,DE
2024-09-01,aFRR,NEG_047,99.72,5,5,DE
2024-09-01,aFRR,NEG_047,99.73,5,5,DE
2024-09-01,aFRR,NEG_047,99.75,5,5,DE
2024-09-01,aFRR,NEG_047,99.76,5,5,DE
2024-09-01,aFRR,NEG_047,99.78,5,5,DE
2024-09-01,aFRR,NEG_047,99.79,5,5,DE
2024-09-01,aFRR,NEG_047,99.8,5,5,DE
2024-09-01,aFRR,NEG_047,99.82,5,5,DE
2024-09-01,aFRR,NEG_047,99.83,5,5,DE
2024-09-01,aFRR,NEG_047,99.84,5,5,DE
2024-09-01,aFRR,NEG_047,99.86,5,5,DE
2024-09-01,aFRR,NEG_047,99.87,5,5,DE
2024-09-01,aFRR,NEG_047,99.89,5,5,DE
2024-09-01,aFRR,NEG_047,99.9,5,5,DE
2024-09-01,aFRR,NEG_047,99.91,5,5,DE
2024-09-01,aFRR,NEG_047,99.93,5,5,DE
2024-09-01,aFRR,NEG_047,99.94,5,5,DE
2024-09-01,aFRR,NEG_047,99.96,5,5,DE
2024-09-01,aFRR,NEG_047,99.96,5,5,DE
2024-09-01,aFRR,NEG_047,99.97,5,5,DE
2024-09-01,aFRR,NEG_047,99.98,5,5,DE
2024-09-01,aFRR,NEG_047,100.0,1,1,DE
2024-09-01,aFRR,NEG_047,100.0,5,5,DE
2024-09-01,aFRR,NEG_047,100.01,5,5,DE
2024-09-01,aFRR,NEG_047,100.02,5,5,DE
2024-09-01,aFRR,NEG_047,100.04,5,5,DE
2024-09-01,aFRR,NEG_047,100.05,5,5,DE
2024-09-01,aFRR,NEG_047,100.07,5,5,DE
2024-09-01,aFRR,NEG_047,100.08,5,5,DE
2024-09-01,aFRR,NEG_047,100.09,5,5,DE
2024-09-01,aFRR,NEG_047,100.11,5,5,DE
2024-09-01,aFRR,NEG_047,100.12,5,5,DE
2024-09-01,aFRR,NEG_047,100.13,5,5,DE
2024-09-01,aFRR,NEG_047,100.15,5,5,DE
2024-09-01,aFRR,NEG_047,100.16,5,5,DE
2024-09-01,aFRR,NEG_047,100.18,5,5,DE
2024-09-01,aFRR,NEG_047,100.19,5,5,DE
2024-09-01,aFRR,NEG_047,100.23,5,5,DE
2024-09-01,aFRR,NEG_047,100.25,5,5,DE
2024-09-01,aFRR,NEG_047,100.26,5,5,DE
2024-09-01,aFRR,NEG_047,100.28,5,5,DE
2024-09-01,aFRR,NEG_047,100.29,5,5,DE
2024-09-01,aFRR,NEG_047,100.3,5,5,DE
2024-09-01,aFRR,NEG_047,100.34,1,1,DE
2024-09-01,aFRR,NEG_047,107.52,1,1,DE
2024-09-01,aFRR,NEG_047,113.0,1,1,DE
2024-09-01,aFRR,NEG_047,149.0,1,1,DE
2024-09-01,aFRR,NEG_047,149.01,5,5,DE
2024-09-01,aFRR,NEG_047,152.5,10,10,DE
2024-09-01,aFRR,NEG_047,195.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,198.0,1,1,DE
2024-09-01,aFRR,NEG_047,199.0,5,5,DE
2024-09-01,aFRR,NEG_047,225.0,1,1,DE
2024-09-01,aFRR,NEG_047,225.0,1,1,DE
2024-09-01,aFRR,NEG_047,227.92,1,1,DE
2024-09-01,aFRR,NEG_047,230.0,37,37,DE
2024-09-01,aFRR,NEG_047,230.84,1,1,DE
2024-09-01,aFRR,NEG_047,233.76,1,1,DE
2024-09-01,aFRR,NEG_047,236.68,1,1,DE
2024-09-01,aFRR,NEG_047,237.1,1,1,DE
2024-09-01,aFRR,NEG_047,239.6,1,1,DE
2024-09-01,aFRR,NEG_047,242.52,1,1,DE
2024-09-01,aFRR,NEG_047,245.44,1,1,DE
2024-09-01,aFRR,NEG_047,248.36,1,1,DE
2024-09-01,aFRR,NEG_047,249.21,1,1,DE
2024-09-01,aFRR,NEG_047,250.0,20,20,DE
2024-09-01,aFRR,NEG_047,250.0,1,1,DE
2024-09-01,aFRR,NEG_047,250.0,2,2,DE
2024-09-01,aFRR,NEG_047,250.0,5,5,DE
2024-09-01,aFRR,NEG_047,251.28,1,1,DE
2024-09-01,aFRR,NEG_047,254.2,1,1,DE
2024-09-01,aFRR,NEG_047,257.12,1,1,DE
2024-09-01,aFRR,NEG_047,260.04,1,1,DE
2024-09-01,aFRR,NEG_047,261.31,1,1,DE
2024-09-01,aFRR,NEG_047,262.96,1,1,DE
2024-09-01,aFRR,NEG_047,265.88,1,1,DE
2024-09-01,aFRR,NEG_047,268.8,1,1,DE
2024-09-01,aFRR,NEG_047,271.72,1,1,DE
2024-09-01,aFRR,NEG_047,273.42,1,1,DE
2024-09-01,aFRR,NEG_047,274.64,1,1,DE
2024-09-01,aFRR,NEG_047,275.0,5,5,DE
2024-09-01,aFRR,NEG_047,277.56,1,1,DE
2024-09-01,aFRR,NEG_047,280.48,1,1,DE
2024-09-01,aFRR,NEG_047,283.4,1,1,DE
2024-09-01,aFRR,NEG_047,285.52,1,1,DE
2024-09-01,aFRR,NEG_047,286.32,1,1,DE
2024-09-01,aFRR,NEG_047,289.24,1,1,DE
2024-09-01,aFRR,NEG_047,292.16,1,1,DE
2024-09-01,aFRR,NEG_047,295.08,1,1,DE
2024-09-01,aFRR,NEG_047,297.63,1,1,DE
2024-09-01,aFRR,NEG_047,297.81,1,1,DE
2024-09-01,aFRR,NEG_047,298.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,4,4,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,69,69,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.0,1,1,DE
2024-09-01,aFRR,NEG_047,300.92,1,1,DE
2024-09-01,aFRR,NEG_047,301.0,1,1,DE
2024-09-01,aFRR,NEG_047,303.84,1,1,DE
2024-09-01,aFRR,NEG_047,306.16,1,1,DE
2024-09-01,aFRR,NEG_047,306.76,1,1,DE
2024-09-01,aFRR,NEG_047,309.68,1,1,DE
2024-09-01,aFRR,NEG_047,309.73,1,1,DE
2024-09-01,aFRR,NEG_047,311.33,1,1,DE
2024-09-01,aFRR,NEG_047,312.6,1,1,DE
2024-09-01,aFRR,NEG_047,315.52,1,1,DE
2024-09-01,aFRR,NEG_047,316.5,1,1,DE
2024-09-01,aFRR,NEG_047,316.7,1,1,DE
2024-09-01,aFRR,NEG_047,318.44,1,1,DE
2024-09-01,aFRR,NEG_047,321.36,1,1,DE
2024-09-01,aFRR,NEG_047,321.66,1,1,DE
2024-09-01,aFRR,NEG_047,321.84,1,1,DE
2024-09-01,aFRR,NEG_047,323.12,1,1,DE
2024-09-01,aFRR,NEG_047,324.28,1,1,DE
2024-09-01,aFRR,NEG_047,326.83,1,1,DE
2024-09-01,aFRR,NEG_047,327.2,1,1,DE
2024-09-01,aFRR,NEG_047,330.12,1,1,DE
2024-09-01,aFRR,NEG_047,332.0,1,1,DE
2024-09-01,aFRR,NEG_047,333.04,1,1,DE
2024-09-01,aFRR,NEG_047,333.94,1,1,DE
2024-09-01,aFRR,NEG_047,335.96,1,1,DE
2024-09-01,aFRR,NEG_047,337.16,1,1,DE
2024-09-01,aFRR,NEG_047,338.88,1,1,DE
2024-09-01,aFRR,NEG_047,341.8,1,1,DE
2024-09-01,aFRR,NEG_047,342.33,1,1,DE
2024-09-01,aFRR,NEG_047,344.72,1,1,DE
2024-09-01,aFRR,NEG_047,346.05,1,1,DE
2024-09-01,aFRR,NEG_047,347.5,1,1,DE
2024-09-01,aFRR,NEG_047,347.64,1,1,DE
2024-09-01,aFRR,NEG_047,350.0,30,30,DE
2024-09-01,aFRR,NEG_047,350.56,1,1,DE
2024-09-01,aFRR,NEG_047,352.66,1,1,DE
2024-09-01,aFRR,NEG_047,353.48,1,1,DE
2024-09-01,aFRR,NEG_047,356.4,1,1,DE
2024-09-01,aFRR,NEG_047,357.83,1,1,DE
2024-09-01,aFRR,NEG_047,358.15,1,1,DE
2024-09-01,aFRR,NEG_047,359.32,1,1,DE
2024-09-01,aFRR,NEG_047,362.24,1,1,DE
2024-09-01,aFRR,NEG_047,363.0,1,1,DE
2024-09-01,aFRR,NEG_047,365.16,1,1,DE
2024-09-01,aFRR,NEG_047,368.08,1,1,DE
2024-09-01,aFRR,NEG_047,368.16,1,1,DE
2024-09-01,aFRR,NEG_047,370.26,1,1,DE
2024-09-01,aFRR,NEG_047,371.0,1,1,DE
2024-09-01,aFRR,NEG_047,373.33,1,1,DE
2024-09-01,aFRR,NEG_047,373.92,1,1,DE
2024-09-01,aFRR,NEG_047,376.84,1,1,DE
2024-09-01,aFRR,NEG_047,378.5,1,1,DE
2024-09-01,aFRR,NEG_047,379.76,1,1,DE
2024-09-01,aFRR,NEG_047,380.0,5,5,DE
2024-09-01,aFRR,NEG_047,382.36,1,1,DE
2024-09-01,aFRR,NEG_047,382.68,1,1,DE
2024-09-01,aFRR,NEG_047,383.66,1,1,DE
2024-09-01,aFRR,NEG_047,385.6,1,1,DE
2024-09-01,aFRR,NEG_047,388.52,1,1,DE
2024-09-01,aFRR,NEG_047,388.83,1,1,DE
2024-09-01,aFRR,NEG_047,391.44,1,1,DE
2024-09-01,aFRR,NEG_047,394.0,1,1,DE
2024-09-01,aFRR,NEG_047,394.36,1,1,DE
2024-09-01,aFRR,NEG_047,394.47,1,1,DE
2024-09-01,aFRR,NEG_047,395.0,4,4,DE
2024-09-01,aFRR,NEG_047,397.28,1,1,DE
2024-09-01,aFRR,NEG_047,399.16,1,1,DE
